"sw_identity","spelling","article","ver_string","dev_string","cit_string","url_string","ext_string","rel_string","lic_string","abb_string","alt_string"
"https://github.com/etal/cnvkit","CNVkit","http://data.gesis.org/somesci/PMC4839673",,,,,,,,,
"http://conifer.sourceforge.net","CoNIFER","http://data.gesis.org/somesci/PMC4847873",,,,,,,,,
"https://www.wikidata.org/wiki/Q15777","C","http://data.gesis.org/somesci/PMC4880203",,,,,,,,,
"https://www.wikidata.org/wiki/Q2407","C++","http://data.gesis.org/somesci/PMC4880203",,,,,,,,,
"https://www.oculus.de/produkte/topographie/keratograph-5m/keratograph-5m","R-Scan","http://data.gesis.org/somesci/PMC4912062",,,,,,,,,
"https://www.wikidata.org/wiki/Q364","GitHub","http://data.gesis.org/somesci/PMC4918922",,,,,,,,,
"https://www.wikidata.org/wiki/Q251","Java","http://data.gesis.org/somesci/PMC4919057",,,,,,,,,
"https://www.wikidata.org/wiki/Q2005","JavaScript","http://data.gesis.org/somesci/PMC4919057",,,,,,,,,
"https://www.wikidata.org/wiki/Q364","GitHub","http://data.gesis.org/somesci/PMC4919057",,,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC4933363",,,,,,,,,
"SNAP_01","SNAP","http://data.gesis.org/somesci/PMC4991820",,,,,,,,,
"http://www.brylinski.org/ematchsite","eMatchSite","http://data.gesis.org/somesci/PMC4168975",,,,,,,,,
"http://www.brylinski.org/ematchsite","eMatchSite","http://data.gesis.org/somesci/PMC4168975",,,,,,,,,
"https://github.com/veg/idepi","IDEPI","http://data.gesis.org/somesci/PMC4177671",,,,,,,,,
"https://www.wikidata.org/wiki/Q28865","Python","http://data.gesis.org/somesci/PMC4177671",,,,,,,,,
"https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dDeconvolve.html","3dDeconvolve","http://data.gesis.org/somesci/PMC4183953",,,,,,,,,
"https://www.wikidata.org/wiki/Q4751099","AFNI","http://data.gesis.org/somesci/PMC4183953",,,,,,,,,
"https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dmaskave.html","3dmaskave","http://data.gesis.org/somesci/PMC4183953",,,,,,,,,
"https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dmaskave.html","3dmaskave","http://data.gesis.org/somesci/PMC4183953",,,,,,,,,
"https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dFWHMx.html","3dFWHMx","http://data.gesis.org/somesci/PMC4183953",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC4190082",,,,,,,,,
"http://sourceforge.net/projects/famseq","FamSeq","http://data.gesis.org/somesci/PMC4214554",,,,,,,,,
"https://www.wikidata.org/wiki/Q364","GitHub","http://data.gesis.org/somesci/PMC4214615",,,,,,,,,
"http://www.die.upm.es/im/archives/DCEurLAB","DCE@urLAB","http://data.gesis.org/somesci/PMC4228420",,,,,,,,,
"http://www.optflux.org/cbfa","CBFA","http://data.gesis.org/somesci/PMC4263207",,,,,,,,,
"http://pathomx.org","Pathomx","http://data.gesis.org/somesci/PMC4271363",,,,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC4332634",,,,,,,,,
"https://www.wikidata.org/wiki/Q251","Java","http://data.gesis.org/somesci/PMC4338111",,,,,,,,,
"https://www.wikidata.org/wiki/Q16975296","PathVisio","http://data.gesis.org/somesci/PMC4338111",,,,,,,,,
"https://www.noldus.com/ethovision-xt","EthoVision","http://data.gesis.org/somesci/PMC4349809",,,,,,,,,
"https://github.com/RuleWorld/bionetgen","BioNetGen","http://data.gesis.org/somesci/PMC4356596",,,,,,,,,
"https://github.com/RuleWorld/bionetgen","BioNetGen","http://data.gesis.org/somesci/PMC4356596",,,,,,,,,
"https://github.com/lumiratos/mafco","MAFCO","http://data.gesis.org/somesci/PMC4376647",,,,,,,,,
"http://zhoulab.usc.edu/Hi-Corrector","Hi-Corrector","http://data.gesis.org/somesci/PMC4380031",,,,,,,,,
"https://www.wikidata.org/wiki/Q181596","Statistical Package for Social Sciences","http://data.gesis.org/somesci/PMC4383449",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC4383449",,,,,,,,,
"https://mathworks.com/products/statistics.html","statistics toolbox","http://data.gesis.org/somesci/PMC4383478",,,,,,,,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC4383478",,,,,,,,,
"https://www.wikidata.org/wiki/Q286820","blastn","http://data.gesis.org/somesci/PMC4398325",,,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC4427319",,,,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC4436225",,,,,,,,,
"TGAME_01","TGAME","http://data.gesis.org/somesci/PMC4444268",,,,,,,,,
"CELLQUEST_01","CellQuest","http://data.gesis.org/somesci/PMC4468325",,,,,,,,,
"https://www.wikidata.org/wiki/Q220182","Linux Red Hat","http://data.gesis.org/somesci/PMC4468325",,,,,,,,,
"https://www.3ds.com/products-services/biovia/products/data-science/biovia-insight","InsightII","http://data.gesis.org/somesci/PMC4468325",,,,,,,,,
"https://www.wikidata.org/wiki/Q3699942","cytoscape","http://data.gesis.org/somesci/PMC4484448",,,,,,,,,
"http://www.funrich.org","FunRich","http://data.gesis.org/somesci/PMC4484448",,,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC4505905",,,,,,,,,
"https://www.nitrc.org/projects/artifact_detect","ART","http://data.gesis.org/somesci/PMC4529226",,,,,,,,,
"http://www.phosphortholog.com","PhosphOrtholog","http://data.gesis.org/somesci/PMC4539857",,,,,,,,,
"https://www.wikidata.org/wiki/Q2363545","FreeSurfer","http://data.gesis.org/somesci/PMC4557994",,,,,,,,,
"https://www.wikidata.org/wiki/Q4751099","AFNI","http://data.gesis.org/somesci/PMC4557994",,,,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC4574966",,,,,,,,,
"https://www.wikidata.org/wiki/Q80689","Access","http://data.gesis.org/somesci/PMC4591998",,,,,,,,,
"https://github.com/encore-similarity/encore","ENCORE","http://data.gesis.org/somesci/PMC4624683",,,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC4667844",,,,,,,,,
"https://www.wikidata.org/wiki/Q14116","Macintosh","http://data.gesis.org/somesci/PMC4676698",,,,,,,,,
"https://www.wikidata.org/wiki/Q7256288","PsychoPy","http://data.gesis.org/somesci/PMC4686123",,,,,,,,,
"https://www.wikidata.org/wiki/Q181596","Statistical Package for Social Sciences","http://data.gesis.org/somesci/PMC4687920",,,,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC4718669",,,,,,,,,
"https://www.mindmedia.com/losungen/qeeg/sloreta","sLORETA","http://data.gesis.org/somesci/PMC4718669",,,,,,,,,
"http://www.thomaskoenig.ch/index.php/software/mapwin","MapWin","http://data.gesis.org/somesci/PMC4718669",,,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC4718669",,,,,,,,,
"https://www.partek.com/partek-genomics-suite","Partek","http://data.gesis.org/somesci/PMC4718728",,,,,,,,,
"https://digitalinsights.qiagen.com/products-overview/discovery-insights-portfolio/analysis-and-visualization/qiagen-ipa","Ingenuity Pathway Analysis","http://data.gesis.org/somesci/PMC4718728",,,,,,,,,
"https://www.wikidata.org/wiki/Q1659584","Image-J","http://data.gesis.org/somesci/PMC4721870",,,,,,,,,
"http://www.babyvoc.org/IVICT.html","IVICT","http://data.gesis.org/somesci/PMC4726623",,,,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC4726623",,,,,,,,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC4732751",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC4734710",,,,,,,,,
"https://pypi.org/project/psamm","PSAMM","http://data.gesis.org/somesci/PMC4734835",,,,,,,,,
"https://pypi.org/project/psamm","PSAMM","http://data.gesis.org/somesci/PMC4734835",,,,,,,,,
"https://pypi.org/project/psamm","PSAMM","http://data.gesis.org/somesci/PMC4734835",,,,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC4743937",,,,,,,,,
"https://afni.nimh.nih.gov/pub/dist/doc/program_help/3dFDR.html","3dFDR","http://data.gesis.org/somesci/PMC4744017",,,,,,,,,
"https://www.wikidata.org/wiki/Q28865","Python","http://data.gesis.org/somesci/PMC4744017",,,,,,,,,
"https://www.wikidata.org/wiki/Q11272","Excel","http://data.gesis.org/somesci/PMC4778929",,,,,,,,,
"http://david.abcc.ncifcrf.gov","DAVID","http://data.gesis.org/somesci/PMC4784788",,,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC4798594",,,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC4839625",,,,,,,,,
"http://penncnv.openbioinformatics.org/en/latest","PennCNV","http://data.gesis.org/somesci/PMC4847873",,,,,,,,,
"https://www.wikidata.org/wiki/Q18359288","PLINK","http://data.gesis.org/somesci/PMC4847873",,,,,,,,,
"http://www.medyan.org","MEDYAN","http://data.gesis.org/somesci/PMC4847874",,,,,,,,,
"https://www.wikidata.org/wiki/Q2407","C++","http://data.gesis.org/somesci/PMC4847874",,,,,,,,,
"https://www.zeiss.de/mikroskopie/produkte/mikroskopsoftware/zen.html","ZEN","http://data.gesis.org/somesci/PMC4873040",,,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC4880294",,,,,,,,,
"https://www.wikidata.org/wiki/Q28865","Python","http://data.gesis.org/somesci/PMC4892500",,,,,,,,,
"http://www.bio.utexas.edu/faculty/antisense/garli/Garli.html","GARLI","http://data.gesis.org/somesci/PMC4892500",,,,,,,,,
"https://www.wikidata.org/wiki/Q11272","Excel","http://data.gesis.org/somesci/PMC4896451",,,,,,,,,
"https://cran.r-project.org/package=boot","boot","http://data.gesis.org/somesci/PMC4900631",,,,,,,,,
"https://tlocoh.r-forge.r-project.org","T-LoCoH","http://data.gesis.org/somesci/PMC4900631",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC4917169",,,,,,,,,
"https://www.wikidata.org/wiki/Q28865","Python","http://data.gesis.org/somesci/PMC4918922",,,,,,,,,
"https://www.wikidata.org/wiki/Q28865","Python","http://data.gesis.org/somesci/PMC4918922",,,,,,,,,
"https://github.com/UcarLab/QuIN","QuIN","http://data.gesis.org/somesci/PMC4919057",,,,,,,,,
"https://github.com/vhsvhs/phylobot-django","PhyloBot","http://data.gesis.org/somesci/PMC4966924",,,,,,,,,
"https://www.wikidata.org/wiki/Q11272","excel","http://data.gesis.org/somesci/PMC4982625",,,,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC4988699",,,,,,,,,
"https://www.york.ac.uk/computational-immunology/software/aspasia","ASPASIA","http://data.gesis.org/somesci/PMC5315406",,,,,,,"Artistic License",,
"https://github.com/Taming-the-BEAST/SCOTTI-Tutorial","SCOTTI","http://data.gesis.org/somesci/PMC5040440",,,,,,,,,"Structured COalescent Transmission Tree Inference"
"https://www.york.ac.uk/computational-immunology/software/aspasia","ASPASIA","http://data.gesis.org/somesci/PMC5315406",,,,,,,,,"Automated Simulation Parameter Alteration and SensItivity Analysis"
"https://www.york.ac.uk/computational-immunology/software/aspasia","ASPASIA","http://data.gesis.org/somesci/PMC5315406",,,,,,,,,"Automated Simulation Parameter Alteration and SensItivity Analysis"
"https://www.wikidata.org/wiki/Q181596","Statistical Package for the Social Sciences","http://data.gesis.org/somesci/PMC5295691","19.0","IBM Corp",,,,,,"SPSS",
"https://www.wikidata.org/wiki/Q1307239","OriginLab","http://data.gesis.org/somesci/PMC5077101","8","OriginLab Corp.",,,"Pro",,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC5104437","14","StataCorp L",,,"MP",,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC5224787","14","StataCorp",,,,"2009",,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5342319","14","StataCorp",,,,"2015",,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC5094601",,,,,,"R2013b",,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC5130179",,,,,,"v2011b",,,
"https://www.wikidata.org/wiki/Q30178153","Genevestigator","http://data.gesis.org/somesci/PMC5249244",,,"[31]","https://genevestigator.com/gv/doc/intro_plant.jsp",,,,,
"https://www.wikidata.org/wiki/Q41566485","SPM","http://data.gesis.org/somesci/PMC5096663","8","Wellcome Trust Center for Imaging",,"http://www.fil.ion.ucl.ac.uk/spm",,,,,
"https://www.wikidata.org/wiki/Q41566485","SPM","http://data.gesis.org/somesci/PMC4999232","12",,,"http://www.fil.ion.ucl.ac.uk/spm/software/spm12/",,,,,
"https://www.wikidata.org/wiki/Q41566485","SPM","http://data.gesis.org/somesci/PMC5003337","8",,,"http://www.fil.ion.ucl.ac.uk/spm",,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC5342319","3.2.2",,,"www.R-project.org",,,,,
"https://www.wikidata.org/wiki/Q41566485","SPM","http://data.gesis.org/somesci/PMC5001718",,,,"www.fil.ion.ucl.ac.uk/spm/",,,,,
"https://github.com/scimemia/M-Track","M-Track","http://data.gesis.org/somesci/PMC5026371",,,,"https://sites.google.com/site/scimemilab2013/software",,,,,
"https://github.com/scimemia/M-Track","M-Track","http://data.gesis.org/somesci/PMC5026371",,,,"https://github.com/scimemia/M-Track",,,,,
"https://github.com/scimemia/M-Track","M-Track","http://data.gesis.org/somesci/PMC5026371",,,,"https://sites.google.com/site/scimemilab2013/software",,,,,
"https://github.com/scimemia/M-Track","M-Track","http://data.gesis.org/somesci/PMC5026371",,,,"https://github.com/scimemia/M-Track",,,,,
"https://github.com/Grice-Lab/AlignerBoost","AlignerBoost","http://data.gesis.org/somesci/PMC5051939",,,,"https://github.com/Grice-Lab/AlignerBoost",,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC5061368","3.2.2",,"[57]",,,,,,
"https://www.wikidata.org/wiki/Q18387989","TargetScan","http://data.gesis.org/somesci/PMC5070780","7.0",,"[102]",,,,,,
"https://github.com/danlwarren/ENMTools","ENMtools","http://data.gesis.org/somesci/PMC5104352","1.3",,"[31]",,,,,,
"https://github.com/danlwarren/ENMTools","ENMtools","http://data.gesis.org/somesci/PMC5104352","1.3",,"[31]",,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC5289417","3.1",,"[17]",,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5325527","13",,"[32]",,,,,,
"https://www.wikidata.org/wiki/Q18215965","Psychophysics Toolbox","http://data.gesis.org/somesci/PMC5001718",,,"[15,16]",,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC5003378",,,"[34]",,,,,,
"https://cran.r-project.org/package=nlme","nlme","http://data.gesis.org/somesci/PMC5061368",,,"[58]",,,,,,
"https://github.com/usadellab/Trimmomatic","Trimmomatic","http://data.gesis.org/somesci/PMC5070780",,,"[90]",,,,,,
"https://www.wikidata.org/wiki/Q7388648","Samtools","http://data.gesis.org/somesci/PMC5070780",,,"[92]",,,,,,
"http://mirdb.org","miRDB","http://data.gesis.org/somesci/PMC5070780",,,"[101]",,,,,,
"http://www.sdmtoolbox.org","SDMtoolbox","http://data.gesis.org/somesci/PMC5104352",,,"[16]",,,,,,
"https://www.wikidata.org/wiki/Q1913760","MaxEnt","http://data.gesis.org/somesci/PMC5104352",,,"[26]",,,,,,
"https://www.wikidata.org/wiki/Q1913760","MaxEnt","http://data.gesis.org/somesci/PMC5104352",,,"[23,26]",,,,,,
"http://www.sdmtoolbox.org","SDMtoolbox","http://data.gesis.org/somesci/PMC5104352",,,"[16]",,,,,,
"https://www.wikidata.org/wiki/Q18215965","Psychophysics toolbox","http://data.gesis.org/somesci/PMC5249117",,,"[49–51]",,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5065133","20","IBM",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS Statistics","http://data.gesis.org/somesci/PMC5068799","22.0","IBM",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5070780","21","IMB SPSS Inc.",,,,,,,
"https://pstnet.com/products/e-prime","E-Prime","http://data.gesis.org/somesci/PMC5096663","1.2","Psychology Software Tools, Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5096670","12","Stata Corporation",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5112893","18.0","IBM Corp.",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5112978","19.0","SPSS Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS Statistics","http://data.gesis.org/somesci/PMC5115662","22","IBM",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC5156411","5","GraphPad Software, Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC5156411","5","GraphPad",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC5158042","9.3","SAS Institute Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q5382673","Epidata","http://data.gesis.org/somesci/PMC5172524","3.1","The Epidata Association",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC5172524","9.4","SAS Institute Inc",,,,,,,
"https://www.wikidata.org/wiki/Q181596","Statistical Package for Social Sciences","http://data.gesis.org/somesci/PMC5173381","16","SPSS IBM",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC5201279","9.4","SAS Institute",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","Statistical Analysis System","http://data.gesis.org/somesci/PMC5249115","9.2","SAS Institute Inc",,,,,,,
"https://www.qbaseplus.com","qBase","http://data.gesis.org/somesci/PMC5249244","2.0","Biogazelle",,,,,,,
"https://www.wikidata.org/wiki/Q6716702","MLWin","http://data.gesis.org/somesci/PMC5253549","2.31","Rasbash J, Charlton C, Browne W, et al.",,,,,,,
"https://www.wikidata.org/wiki/Q6716702","MLwiN","http://data.gesis.org/somesci/PMC5253549","2.31.","Centre for Multilevel Modelling",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5302797","22","IBM",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5342184","14.0","StataCorp LP",,,,,,,
"https://www.ncbi.nlm.nih.gov/tools/primer-blast","Primer-BLAST","http://data.gesis.org/somesci/PMC5070780",,"NCBI",,,,,,,
"https://www.wikidata.org/wiki/Q181596","Statistical Package for Social Sciences","http://data.gesis.org/somesci/PMC5070780",,"IBM",,,,,,,
"https://www.wikidata.org/wiki/Q11272","Excel","http://data.gesis.org/somesci/PMC5115662",,"MS",,,,,,,
"https://www.wikidata.org/wiki/Q181596","Statistical Package for the Social Sciences","http://data.gesis.org/somesci/PMC5127506",,"SPSS",,,,,,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC5130179",,"Mathworks",,,,,,,
"https://mathworks.com/products/image.html","Image Processing Toolbox","http://data.gesis.org/somesci/PMC5130179",,"Mathworks",,,,,,,
"https://www.wikidata.org/wiki/Q11272","Excel","http://data.gesis.org/somesci/PMC5167352",,"Microsoft",,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC5249117",,"The MathWorks Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC5367715",,"MathWorks",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5010180","13.0",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5014325","20.0",,,,,,,,
"https://www.wikidata.org/wiki/Q28865","Python","http://data.gesis.org/somesci/PMC5026371","2.7",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC5042480","12",,,,,,,,
"https://www.thermofisher.com/order/catalog/product/OPTON-30965#/OPTON-30965","Xcalibur","http://data.gesis.org/somesci/PMC5077101","1.3",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5096663","16",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC5207403","14.0",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5242464","12",,,,,,,,
"https://www.leica-microsystems.com/products/microscope-software/p/leica-application-suite","LAS AF","http://data.gesis.org/somesci/PMC5291392","4.3",,,,,,,,
"https://www.leica-microsystems.com/products/microscope-software/p/leica-application-suite","Leica Application Suite Advanced Fluorescence","http://data.gesis.org/somesci/PMC5291392","4.3",,,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC5302808","9.3",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC5302808","14",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5338789","21",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC5340351","13.1",,,,,,,,
"https://www.wikidata.org/wiki/Q216293","Pong","http://data.gesis.org/somesci/PMC5381785",,,,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC5001718",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","windows","http://data.gesis.org/somesci/PMC5023186",,,,,,,,,
"https://github.com/scimemia/M-Track","M-Track","http://data.gesis.org/somesci/PMC5026371",,,,,,,,,
"https://github.com/scimemia/M-Track","M-Track","http://data.gesis.org/somesci/PMC5026371",,,,,,,,,
"https://www.wikidata.org/wiki/Q251","Java","http://data.gesis.org/somesci/PMC5051939",,,,,,,,,
"http://mirdb.org","miRDB","http://data.gesis.org/somesci/PMC5070780",,,,,,,,,
"https://www.wikidata.org/wiki/Q41566485","statistical parametric mapping","http://data.gesis.org/somesci/PMC5096663",,,,,,,,,
"https://www.wikidata.org/wiki/Q1913760","MaxEnt","http://data.gesis.org/somesci/PMC5104352",,,,,,,,,
"https://www.wikidata.org/wiki/Q1913760","MaxEnt","http://data.gesis.org/somesci/PMC5104352",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC5161328",,,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5302797",,,,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC5351064",,,,,,,,,
"https://www.wikidata.org/wiki/Q216293","Pong","http://data.gesis.org/somesci/PMC5381785",,,,,,,,,
"http://fim.uni-muenster.de","FIMTrack","http://data.gesis.org/somesci/PMC5444858",,,,"https://github.com/i-git/FIMTrack",,,"GNU GPL",,
"https://github.com/MathCancer/PhysiCell","PhysiCell","http://data.gesis.org/somesci/PMC5841829",,,,"http://PhysiCell.sf.net",,,"BSD license",,
"https://github.com/MathCancer/PhysiCell","PhysiCell","http://data.gesis.org/somesci/PMC5841829",,,,"http://PhysiCell.MathCancer.org",,,"BSD license",,
"https://github.com/wmayner/pyphi","PyPhi","http://data.gesis.org/somesci/PMC6080800",,,,"https://github.com/wmayner/pyphi",,,"GPL",,
"https://cran.r-project.org/package=sourceR","sourceR","http://data.gesis.org/somesci/PMC5473572",,,,,,,"GPL",,
"https://github.com/MathCancer/PhysiCell","PhysiCell","http://data.gesis.org/somesci/PMC5841829",,,,,,,"BSD license",,
"https://www.wikidata.org/wiki/Q2038919","OpenSim","http://data.gesis.org/somesci/PMC6061994",,,,,,,"Apache License",,
"https://github.com/BrainDynamicsUSYD/nftsim","NFTsim","http://data.gesis.org/somesci/PMC6122812",,,,,,,"Apache",,
"http://ctrax.sourceforge.net","Ctrax","http://data.gesis.org/somesci/PMC5633173","0.3.12",,"[34–35]",,,,,,"Caltech Multiple Fly Tracker"
"https://www.chem.gla.ac.uk/~louis/software/ortep","ORTEP","http://data.gesis.org/somesci/PMC6017189",,,,,,,,,"Oak Ride Thermal Ellipsoid Plot Program"
"https://www.wikidata.org/wiki/Q3737246","FMRIB Software Library","http://data.gesis.org/somesci/PMC5542610","5.0",,"[21]","http://fsl.fmrib.ox.ac.uk/fsl/fslwiki/",,,,"FSL",
"https://rast.nmpdr.org","Rapid Annotation using Subsystem Technology","http://data.gesis.org/somesci/PMC5591006",,,,"http://rast.nmpdr.org/",,,,"RAST",
"https://fsl.fmrib.ox.ac.uk/fsl/fslwiki/TBSS","tract-based spatial statistics","http://data.gesis.org/somesci/PMC5542610",,,"[31]",,,,,"TBSS",
"http://www.ibmh.msk.su/PASS","Prediction of Activity Spectra for Substances","http://data.gesis.org/somesci/PMC6017189",,,"[49,50]",,,,,"PASS",
"https://www.wikidata.org/wiki/Q2003932","Statistical Analysis System","http://data.gesis.org/somesci/PMC5821381","9.4","SAS Institute Inc.",,,,,,"SAS",
"https://www.micropticsl.com/products/sperm-class-analyzer-casa-system","Sperm Class Analyzer","http://data.gesis.org/somesci/PMC6319765","4.0.","Microptic S.L.",,,,,,"SCA",
"https://digitalinsights.qiagen.com/products-overview/discovery-insights-portfolio/analysis-and-visualization/qiagen-ipa","Ingenuity Pathway Analysis","http://data.gesis.org/somesci/PMC5438187",,"Systems Inc.",,,,,,"IPA",
"https://www.wikidata.org/wiki/Q181596","Statistical Package for Social Sciences","http://data.gesis.org/somesci/PMC5841655","20",,,,,,,"SPSS",
"https://www.wikidata.org/wiki/Q181596","Statistical Package for Social Sciences","http://data.gesis.org/somesci/PMC6354979","20.0",,,,,,,"SPSS",
"https://www.wikidata.org/wiki/Q866737","Clustal","http://data.gesis.org/somesci/PMC5991380",,,,"https://www.ebi.ac.uk/Tools/msa/clustalo/","Omega",,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5448741","13.1","Stata Corp LP",,,"SE",,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5749746","13.1","StataCorp LP",,,"IC",,,,
"https://www.wikidata.org/wiki/Q5531616","Geneious","http://data.gesis.org/somesci/PMC6372264","6.0","Biomatters Ltd",,,"Pro",,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC6051569",,"SAS Institute",,,"University Edition",,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5383275","12.1",,,,"SE",,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC5386258","7",,,,"Professional",,,,
